ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1430501905.39796,template1,0,0,0,0,0,0,0,0,0,0
1430501905.39796,template0,0,0,0,0,0,0,0,0,0,0
1430501905.39796,postgres,0,1194,0,1435,50404,542300,16365,0,0,0
1430501905.39796,dbt2,15,341,1,516071,289495,16219660,28358,3972839,919,1759
1430501965.40512,template1,0,0,0,0,0,0,0,0,0,0
1430501965.40512,template0,0,0,0,0,0,0,0,0,0,0
1430501965.40512,postgres,0,1196,0,1487,51181,543722,16785,0,0,0
1430501965.40512,dbt2,84,84632,387,572181,15890057,23744150,2971078,4485534,928944,31989
1430502025.39867,template1,0,0,0,0,0,0,0,0,0,0
1430502025.39867,template0,0,0,0,0,0,0,0,0,0,0
1430502025.39867,postgres,0,1198,0,1487,51238,544636,16796,0,0,0
1430502025.39867,dbt2,85,166916,741,594826,34240263,32529095,5882452,4983047,1876051,62319
1430502085.40778,template1,0,0,0,0,0,0,0,0,0,0
1430502085.40778,template0,0,0,0,0,0,0,0,0,0,0
1430502085.40778,postgres,0,1200,0,1487,51295,545550,16807,0,0,0
1430502085.40778,dbt2,84,236768,1079,658720,59182048,48404650,8413857,5406350,2685779,88051
1430502145.41886,template1,0,0,0,0,0,0,0,0,0,0
1430502145.41886,template0,0,0,0,0,0,0,0,0,0,0
1430502145.41886,postgres,0,1202,0,1487,51352,546464,16818,0,0,0
1430502145.41886,dbt2,85,323936,1484,670286,76052309,54732015,11494759,5936787,3667586,118251
1430502205.42199,template1,0,0,0,0,0,0,0,0,0,0
1430502205.42199,template0,0,0,0,0,0,0,0,0,0,0
1430502205.42199,postgres,0,1202,0,1487,51352,546464,16818,0,0,0
1430502205.42199,dbt2,87,398214,1836,678873,98333555,67545173,14151607,6388656,4525291,145221
1430502265.4663,template1,0,0,0,0,0,0,0,0,0,0
1430502265.4663,template0,0,0,0,0,0,0,0,0,0,0
1430502265.4663,postgres,0,1204,0,1487,51409,547378,16829,0,0,0
1430502265.4663,dbt2,86,467470,2130,758982,123411866,83454453,16633049,6811331,5314633,169809
1430502325.52267,template1,0,0,0,0,0,0,0,0,0,0
1430502325.52267,template0,0,0,0,0,0,0,0,0,0,0
1430502325.52267,postgres,0,1206,0,1487,51466,548292,16840,0,0,0
1430502325.52267,dbt2,85,544560,2455,814089,143234319,93470561,19395579,7278585,6199228,197693
1430502385.50526,template1,0,0,0,0,0,0,0,0,0,0
1430502385.50526,template0,0,0,0,0,0,0,0,0,0,0
1430502385.50526,postgres,0,1208,0,1487,51523,549206,16851,0,0,0
1430502385.50526,dbt2,85,630605,2831,832038,160014733,99570856,22498474,7801424,7188851,228876
1430502445.55887,template1,0,0,0,0,0,0,0,0,0,0
1430502445.55887,template0,0,0,0,0,0,0,0,0,0,0
1430502445.55887,postgres,0,1210,0,1487,51580,550120,16862,0,0,0
1430502445.55887,dbt2,84,714727,3199,868818,177310377,106540707,25479738,8313488,8162860,259690
1430502505.59104,template1,0,0,0,0,0,0,0,0,0,0
1430502505.59104,template0,0,0,0,0,0,0,0,0,0,0
1430502505.59104,postgres,0,1212,0,1487,51637,551034,16873,0,0,0
1430502505.59104,dbt2,84,792119,3547,899166,193792445,113409138,28245367,8784158,9052682,287995
